01.07.2017	17:00:00	3	16961933299	9985	1	34	22	39,42	EUR	39,42	EUR	1	ST	1	01.07.2017
01.07.2017	18:00:00	9	73276427999	9993	4	32	22	31,94	EUR	31,94	EUR	1	ST	1	01.07.2017
01.07.2017	19:00:00	3	59301418999	9994	4	32	22	24,16	EUR	24,16	EUR	1	ST	1	01.07.2017
01.07.2017	20:00:00	9	12250261099	9985	1	34	22	39,42	EUR	39,42	EUR	1	ST	1	01.07.2017
02.07.2017	21:00:00	9	58929958299	10000	5	32	22	46,50	EUR	45,50	EUR	1	ST	1	02.07.2017
03.07.2017	22:00:00	6	12250261099	9989	2	38	24	169,38	EUR	169,38	EUR	3	ST	1	03.07.2017
03.07.2017	23:00:00	7	8694598599	9999	5	32	22	25,91	EUR	25,91	EUR	1	ST	1	03.07.2017
04.07.2017	00:00:00	2	72449987899	9987	2	38	24	103,50	EUR	103,50	EUR	3	ST	1	04.07.2017
04.07.2017	01:00:00	5	65801188599	9992	3	34	22	36,41	EUR	34,41	EUR	1	ST	1	04.07.2017
04.07.2017	02:00:00	9	99470078299	9997	4	32	22	115,51	EUR	115,51	EUR	2	ST	1	04.07.2017
05.07.2017	03:00:00	3	85567458499	9999	5	32	22	25,91	EUR	25,91	EUR	1	ST	1	05.07.2017
05.07.2017	04:00:00	2	91589091699	9999	5	32	22	25,91	EUR	25,91	EUR	1	ST	1	05.07.2017
05.07.2017	05:00:00	3	71582711699	9994	4	32	22	169,09	EUR	169,09	EUR	7	ST	1	05.07.2017
07.07.2017	06:00:00	2	11216669699	9989	2	38	24	56,46	EUR	56,46	EUR	1	ST	1	07.07.2017
07.07.2017	07:00:00	6	78728477699	9995	4	32	22	45,49	EUR	45,49	EUR	1	ST	1	07.07.2017
07.07.2017	08:00:00	2	44777928599	9992	3	34	22	72,82	EUR	68,82	EUR	2	ST	1	07.07.2017
07.07.2017	09:00:00	5	98553018699	9991	2	38	24	28,54	EUR	28,54	EUR	1	ST	1	07.07.2017
08.07.2017	10:00:00	9	48437596099	9993	4	32	22	63,89	EUR	63,89	EUR	2	ST	3	08.07.2017
09.07.2017	11:00:00	3	16961933299	9992	3	34	22	36,41	EUR	34,41	EUR	1	ST	5	09.07.2017
10.07.2017	12:00:00	3	85567458499	9990	2	38	24	15,34	EUR	15,34	EUR	1	ST	1	10.07.2017
10.07.2017	13:00:00	7	99355627099	9994	4	32	22	169,09	EUR	169,09	EUR	7	ST	1	10.07.2017
11.07.2017	14:00:00	2	48437596099	9989	2	38	24	56,46	EUR	56,46	EUR	1	ST	3	11.07.2017
11.07.2017	15:00:00	10	66736159399	9986	1	34	22	73,06	EUR	73,06	EUR	4	ST	1	11.07.2017
11.07.2017	16:00:00	2	30624301299	9989	2	38	24	56,46	EUR	56,46	EUR	1	ST	1	11.07.2017
12.07.2017	17:00:00	2	14379876899	9998	5	32	22	38,16	EUR	37,16	EUR	1	ST	1	12.07.2017
12.07.2017	18:00:00	3	40804109399	9993	4	32	22	31,94	EUR	31,94	EUR	1	ST	1	12.07.2017
13.07.2017	19:00:00	6	66812863699	9996	4	32	22	54,40	EUR	54,40	EUR	1	ST	1	13.07.2017
13.07.2017	20:00:00	5	14374117099	9992	3	34	22	36,41	EUR	34,41	EUR	1	ST	1	13.07.2017
13.07.2017	21:00:00	7	97820077399	9994	4	32	22	24,16	EUR	24,16	EUR	1	ST	1	13.07.2017
14.07.2017	22:00:00	5	30624301299	9994	4	32	22	24,16	EUR	24,16	EUR	1	ST	3	14.07.2017
14.07.2017	23:00:00	9	59681386599	9993	4	32	22	31,94	EUR	31,94	EUR	1	ST	1	14.07.2017
14.07.2017	00:00:00	2	78728477699	9991	2	38	24	28,54	EUR	28,54	EUR	1	ST	1	14.07.2017
14.07.2017	01:00:00	6	75951562599	9996	4	32	22	163,19	EUR	163,19	EUR	3	ST	1	14.07.2017
14.07.2017	02:00:00	9	22976009399	9993	4	32	22	31,94	EUR	31,94	EUR	1	ST	1	14.07.2017
15.07.2017	03:00:00	9	79903631099	9986	1	34	22	127,85	EUR	127,85	EUR	7	ST	1	15.07.2017
15.07.2017	04:00:00	10	71548768099	9994	4	32	22	24,16	EUR	24,16	EUR	1	ST	1	15.07.2017
15.07.2017	05:00:00	6	69235107099	9995	4	32	22	45,49	EUR	45,49	EUR	1	ST	1	15.07.2017
15.07.2017	06:00:00	7	78973681999	9998	5	32	22	38,16	EUR	37,16	EUR	1	ST	1	15.07.2017
15.07.2017	07:00:00	10	79903631099	9991	2	38	24	28,54	EUR	28,54	EUR	1	ST	1	15.07.2017
16.07.2017	08:00:00	7	66736159399	9989	2	38	24	56,46	EUR	56,46	EUR	1	ST	5	16.07.2017
16.07.2017	09:00:00	3	78973681999	10000	5	32	22	46,50	EUR	45,50	EUR	1	ST	1	16.07.2017
17.07.2017	10:00:00	3	82364801499	9989	2	38	24	56,46	EUR	56,46	EUR	1	ST	1	17.07.2017
18.07.2017	11:00:00	1	78973681999	9996	4	32	22	54,40	EUR	54,40	EUR	1	ST	1	18.07.2017
18.07.2017	12:00:00	4	62999140399	9985	1	34	22	39,42	EUR	39,42	EUR	1	ST	1	18.07.2017
20.07.2017	13:00:00	1	14374117099	9996	4	32	22	54,40	EUR	54,40	EUR	1	ST	1	20.07.2017
20.07.2017	14:00:00	7	88367561299	9993	4	32	22	31,94	EUR	31,94	EUR	1	ST	1	20.07.2017
20.07.2017	15:00:00	3	58929958299	9999	5	32	22	103,63	EUR	103,63	EUR	4	ST	1	20.07.2017
20.07.2017	16:00:00	4	66588777799	9986	1	34	22	54,79	EUR	54,79	EUR	3	ST	1	20.07.2017
20.07.2017	17:00:00	4	99470078299	9989	2	38	24	56,46	EUR	56,46	EUR	1	ST	1	20.07.2017
21.07.2017	18:00:00	6	82364801499	9993	4	32	22	31,94	EUR	31,94	EUR	1	ST	1	21.07.2017
21.07.2017	19:00:00	2	94365889499	9993	4	32	22	127,78	EUR	127,78	EUR	4	ST	1	21.07.2017
22.07.2017	20:00:00	5	97820077399	9996	4	32	22	54,40	EUR	54,40	EUR	1	ST	1	22.07.2017
23.07.2017	21:00:00	6	43966876099	9985	1	34	22	78,84	EUR	78,84	EUR	2	ST	1	23.07.2017
24.07.2017	22:00:00	3	8694598599	9989	2	38	24	56,46	EUR	56,46	EUR	1	ST	1	24.07.2017
24.07.2017	23:00:00	2	98553018699	9998	5	32	22	38,16	EUR	37,16	EUR	1	ST	1	24.07.2017
24.07.2017	00:00:00	10	6233952299	9999	5	32	22	77,72	EUR	77,72	EUR	3	ST	1	24.07.2017
26.07.2017	01:00:00	7	79838582699	9985	1	34	22	39,42	EUR	39,42	EUR	1	ST	1	26.07.2017
27.07.2017	02:00:00	4	62999140399	9996	4	32	22	54,40	EUR	54,40	EUR	1	ST	1	27.07.2017
28.07.2017	03:00:00	9	40804109399	9998	5	32	22	38,16	EUR	37,16	EUR	1	ST	1	28.07.2017
29.07.2017	04:00:00	6	13930565999	9998	5	32	22	38,16	EUR	37,16	EUR	1	ST	1	29.07.2017
29.07.2017	05:00:00	8	34759040699	9997	4	32	22	231,02	EUR	231,02	EUR	4	ST	1	29.07.2017
29.07.2017	06:00:00	4	69235107099	9993	4	32	22	31,94	EUR	31,94	EUR	1	ST	1	29.07.2017
29.07.2017	07:00:00	10	84237647199	9992	3	34	22	36,41	EUR	34,41	EUR	1	ST	1	29.07.2017
30.07.2017	08:00:00	1	99470078299	9996	4	32	22	54,40	EUR	54,40	EUR	1	ST	1	30.07.2017
30.07.2017	09:00:00	6	98553018699	9987	2	38	24	138,00	EUR	138,00	EUR	4	ST	1	30.07.2017
30.07.2017	10:00:00	5	32800870099	9990	2	38	24	15,34	EUR	15,34	EUR	1	ST	1	30.07.2017
30.07.2017	11:00:00	5	91902775799	9989	2	38	24	56,46	EUR	56,46	EUR	1	ST	1	30.07.2017
01.08.2017	12:00:00	9	27924459899	9996	4	32	22	380,77	EUR	380,77	EUR	7	ST	1	01.08.2017
